"","date","hits","keyword"
"406",2023-08-11,42,"Rodrigo Lara"
"407",2023-08-12,20,"Rodrigo Lara"
"408",2023-08-13,30,"Rodrigo Lara"
"409",2023-08-14,79,"Rodrigo Lara"
"410",2023-08-15,41,"Rodrigo Lara"
"411",2023-08-16,36,"Rodrigo Lara"
"412",2023-08-17,19,"Rodrigo Lara"
"413",2023-08-18,13,"Rodrigo Lara"
"414",2023-08-19,37,"Rodrigo Lara"
"415",2023-08-20,66,"Rodrigo Lara"
"416",2023-08-21,55,"Rodrigo Lara"
"417",2023-08-22,30,"Rodrigo Lara"
"418",2023-08-23,56,"Rodrigo Lara"
"419",2023-08-24,45,"Rodrigo Lara"
"420",2023-08-25,31,"Rodrigo Lara"
"421",2023-08-26,60,"Rodrigo Lara"
"422",2023-08-27,35,"Rodrigo Lara"
"423",2023-08-28,0,"Rodrigo Lara"
"424",2023-08-29,40,"Rodrigo Lara"
"425",2023-08-30,57,"Rodrigo Lara"
"426",2023-08-31,46,"Rodrigo Lara"
"427",2023-09-01,69,"Rodrigo Lara"
"428",2023-09-02,17,"Rodrigo Lara"
"429",2023-09-03,25,"Rodrigo Lara"
"430",2023-09-04,26,"Rodrigo Lara"
"431",2023-09-05,39,"Rodrigo Lara"
"432",2023-09-06,27,"Rodrigo Lara"
"433",2023-09-07,37,"Rodrigo Lara"
"434",2023-09-08,27,"Rodrigo Lara"
"435",2023-09-09,34,"Rodrigo Lara"
"436",2023-09-10,18,"Rodrigo Lara"
"437",2023-09-11,70,"Rodrigo Lara"
"438",2023-09-12,34,"Rodrigo Lara"
"439",2023-09-13,47,"Rodrigo Lara"
"440",2023-09-14,78,"Rodrigo Lara"
"441",2023-09-15,19,"Rodrigo Lara"
"442",2023-09-16,58,"Rodrigo Lara"
"443",2023-09-17,41,"Rodrigo Lara"
"444",2023-09-18,23,"Rodrigo Lara"
"445",2023-09-19,19,"Rodrigo Lara"
