"","date","hits","keyword"
"342",2023-07-19,0,"Diego Molano"
"343",2023-07-20,0,"Diego Molano"
"344",2023-07-21,0,"Diego Molano"
"345",2023-07-22,0,"Diego Molano"
"346",2023-07-23,31,"Diego Molano"
"347",2023-07-24,13,"Diego Molano"
"348",2023-07-25,12,"Diego Molano"
"349",2023-07-26,25,"Diego Molano"
"350",2023-07-27,17,"Diego Molano"
"351",2023-07-28,36,"Diego Molano"
"352",2023-07-29,19,"Diego Molano"
"353",2023-07-30,0,"Diego Molano"
"354",2023-07-31,48,"Diego Molano"
"355",2023-08-01,44,"Diego Molano"
"356",2023-08-02,0,"Diego Molano"
"357",2023-05-06,0,"Rodrigo Lara"
"358",2023-05-07,0,"Rodrigo Lara"
"359",2023-05-08,0,"Rodrigo Lara"
"360",2023-05-09,31,"Rodrigo Lara"
"361",2023-05-10,0,"Rodrigo Lara"
"362",2023-05-11,26,"Rodrigo Lara"
"363",2023-05-12,25,"Rodrigo Lara"
"364",2023-05-13,28,"Rodrigo Lara"
"365",2023-05-14,0,"Rodrigo Lara"
"366",2023-05-15,0,"Rodrigo Lara"
"367",2023-05-16,32,"Rodrigo Lara"
"368",2023-05-17,14,"Rodrigo Lara"
"369",2023-05-18,22,"Rodrigo Lara"
"370",2023-05-19,26,"Rodrigo Lara"
"371",2023-05-20,0,"Rodrigo Lara"
"372",2023-05-21,17,"Rodrigo Lara"
"373",2023-05-22,0,"Rodrigo Lara"
"374",2023-05-23,23,"Rodrigo Lara"
"375",2023-05-24,28,"Rodrigo Lara"
"376",2023-05-25,19,"Rodrigo Lara"
"377",2023-05-26,20,"Rodrigo Lara"
"378",2023-05-27,46,"Rodrigo Lara"
"379",2023-05-28,0,"Rodrigo Lara"
"380",2023-05-29,0,"Rodrigo Lara"
"381",2023-05-30,16,"Rodrigo Lara"
"382",2023-05-31,39,"Rodrigo Lara"
"383",2023-06-01,36,"Rodrigo Lara"
"384",2023-06-02,0,"Rodrigo Lara"
"385",2023-06-03,0,"Rodrigo Lara"
"386",2023-06-04,43,"Rodrigo Lara"
"387",2023-06-05,36,"Rodrigo Lara"
"388",2023-06-06,19,"Rodrigo Lara"
"389",2023-06-07,17,"Rodrigo Lara"
"390",2023-06-08,0,"Rodrigo Lara"
"391",2023-06-09,0,"Rodrigo Lara"
"392",2023-06-10,0,"Rodrigo Lara"
"393",2023-06-11,0,"Rodrigo Lara"
"394",2023-06-12,47,"Rodrigo Lara"
"395",2023-06-13,32,"Rodrigo Lara"
"396",2023-06-14,14,"Rodrigo Lara"
"397",2023-06-15,30,"Rodrigo Lara"
"398",2023-06-16,29,"Rodrigo Lara"
"399",2023-06-17,0,"Rodrigo Lara"
"400",2023-06-18,0,"Rodrigo Lara"
"401",2023-06-19,0,"Rodrigo Lara"
"402",2023-06-20,21,"Rodrigo Lara"
"403",2023-06-21,0,"Rodrigo Lara"
"404",2023-06-22,0,"Rodrigo Lara"
"405",2023-06-23,27,"Rodrigo Lara"
"406",2023-06-24,20,"Rodrigo Lara"
"407",2023-06-25,24,"Rodrigo Lara"
"408",2023-06-26,13,"Rodrigo Lara"
"409",2023-06-27,19,"Rodrigo Lara"
"410",2023-06-28,30,"Rodrigo Lara"
"411",2023-06-29,36,"Rodrigo Lara"
"412",2023-06-30,0,"Rodrigo Lara"
"413",2023-07-01,0,"Rodrigo Lara"
"414",2023-07-02,0,"Rodrigo Lara"
"415",2023-07-03,24,"Rodrigo Lara"
"416",2023-07-04,39,"Rodrigo Lara"
"417",2023-07-05,0,"Rodrigo Lara"
"418",2023-07-06,28,"Rodrigo Lara"
"419",2023-07-07,0,"Rodrigo Lara"
"420",2023-07-08,0,"Rodrigo Lara"
"421",2023-07-09,0,"Rodrigo Lara"
"422",2023-07-10,26,"Rodrigo Lara"
"423",2023-07-11,14,"Rodrigo Lara"
"424",2023-07-12,0,"Rodrigo Lara"
"425",2023-07-13,32,"Rodrigo Lara"
"426",2023-07-14,15,"Rodrigo Lara"
"427",2023-07-15,24,"Rodrigo Lara"
"428",2023-07-16,0,"Rodrigo Lara"
"429",2023-07-17,0,"Rodrigo Lara"
"430",2023-07-18,33,"Rodrigo Lara"
"431",2023-07-19,0,"Rodrigo Lara"
"432",2023-07-20,0,"Rodrigo Lara"
"433",2023-07-21,0,"Rodrigo Lara"
"434",2023-07-22,19,"Rodrigo Lara"
"435",2023-07-23,0,"Rodrigo Lara"
"436",2023-07-24,37,"Rodrigo Lara"
"437",2023-07-25,26,"Rodrigo Lara"
"438",2023-07-26,0,"Rodrigo Lara"
"439",2023-07-27,35,"Rodrigo Lara"
"440",2023-07-28,32,"Rodrigo Lara"
"441",2023-07-29,27,"Rodrigo Lara"
"442",2023-07-30,24,"Rodrigo Lara"
"443",2023-07-31,49,"Rodrigo Lara"
"444",2023-08-01,33,"Rodrigo Lara"
"445",2023-08-02,12,"Rodrigo Lara"
